# /Users/nicolettemeyer/Documents/Dekas_Lab_Work/Hot2Cold/nanoSIMS_September_2021/20210907_Std2_2/: (12C15N/(12C14N+12C15N))*100
# cell	MEAN1	Poiss_E1	MEAN2	Poiss_E2	MEAN3	Poiss_E3	MEAN4	Poiss_E4	MEAN5	Poiss_E5	MEAN6	Poiss_E6	MEAN7	Poiss_E7	MEAN8	Poiss_E8	MEAN9	Poiss_E9	MEAN10	Poiss_E10	MEAN11	Poiss_E11	MEAN12	Poiss_E12	MEAN13	Poiss_E13	MEAN14	Poiss_E14	MEAN15	Poiss_E15	MEAN16	Poiss_E16	MEAN17	Poiss_E17	MEAN18	Poiss_E18	MEAN19	Poiss_E19	MEAN20	Poiss_E20	MEAN21	Poiss_E21	MEAN22	Poiss_E22	MEAN23	Poiss_E23	MEAN24	Poiss_E24	MEAN25	Poiss_E25	MEAN26	Poiss_E26	MEAN27	Poiss_E27	MEAN28	Poiss_E28	MEAN29	Poiss_E29	MEAN30	Poiss_E30	MEAN31	Poiss_E31	MEAN32	Poiss_E32	MEAN33	Poiss_E33	MEAN34	Poiss_E34	MEAN35	Poiss_E35	MEAN36	Poiss_E36	MEAN37	Poiss_E37	MEAN38	Poiss_E38	MEAN39	Poiss_E39	MEAN40	Poiss_E40	MEAN41	Poiss_E41	MEAN42	Poiss_E42	MEAN43	Poiss_E43	MEAN44	Poiss_E44	MEAN45	Poiss_E45	MEAN46	Poiss_E46	MEAN47	Poiss_E47	MEAN48	Poiss_E48	MEAN49	Poiss_E49	MEAN50	Poiss_E50	MEAN51	Poiss_E51	MEAN52	Poiss_E52	MEAN53	Poiss_E53	MEAN54	Poiss_E54	MEAN55	Poiss_E55	MEAN56	Poiss_E56	MEAN57	Poiss_E57	MEAN58	Poiss_E58	MEAN59	Poiss_E59	MEAN60	Poiss_E60	MEAN61	Poiss_E61	MEAN62	Poiss_E62	MEAN63	Poiss_E63	MEAN64	Poiss_E64	MEAN65	Poiss_E65	MEAN66	Poiss_E66	MEAN67	Poiss_E67	MEAN68	Poiss_E68	MEAN69	Poiss_E69	MEAN70	Poiss_E70	MEAN71	Poiss_E71
# plane	POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0		POL=0	
23	1.307e+00	1.312e+00	3.724e-01	3.728e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.538e+00	1.261e+00	7.874e-01	7.890e-01	6.579e-01	9.319e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5.081e-01	3.218e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5.076e-01	5.083e-01	1.010e+00	8.268e-01	3.906e-01	5.530e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.015e+00	1.018e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	9.709e-01	9.733e-01	4.545e-01	6.436e-01	0.000e+00	0.000e+00	4.202e-01	5.948e-01	0.000e+00	0.000e+00	1.016e+00	6.444e-01	4.831e-01	4.837e-01	2.381e+00	3.388e+00	8.741e-01	5.541e-01	0.000e+00	0.000e+00	6.696e-01	3.873e-01	0.000e+00	0.000e+00	2.821e-01	2.823e-01	9.569e-01	9.592e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.802e-01	3.806e-01	2.825e-01	2.308e-01	5.571e-01	5.579e-01	2.782e-01	2.784e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	6.849e-01	9.703e-01	3.571e-01	5.055e-01	0.000e+00	0.000e+00	5.814e-01	5.822e-01	0.000e+00	0.000e+00	3.534e-01	5.002e-01	0.000e+00	0.000e+00	1.923e+00	2.733e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.098e-01	4.103e-01	0.000e+00	0.000e+00	5.731e-01	5.739e-01	2.433e-01	3.443e-01	1.695e-01	2.398e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.216e+00	8.623e-01	0.000e+00	0.000e+00	2.169e-01	3.069e-01	0.000e+00	0.000e+00	1.190e+00	9.749e-01	3.322e-01	4.702e-01	0.000e+00	0.000e+00	8.475e-01	1.201e+00
24	6.757e-01	9.572e-01	5.164e-01	4.221e-01	7.812e-01	1.107e+00	1.862e-01	2.635e-01	8.439e-01	8.457e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.613e+00	2.290e+00	0.000e+00	0.000e+00	7.519e-01	7.533e-01	1.056e-01	1.494e-01	4.065e-01	5.755e-01	0.000e+00	0.000e+00	4.193e-01	4.197e-01	6.494e-01	6.504e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.247e-01	3.180e-01	2.257e-01	3.194e-01	2.128e+00	3.025e+00	1.802e-01	2.549e-01	0.000e+00	0.000e+00	4.149e-01	2.937e-01	0.000e+00	0.000e+00	8.108e-01	4.691e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.065e-01	5.755e-01	7.339e-01	5.199e-01	6.692e-01	3.583e-01	4.975e-01	4.981e-01	1.410e-01	1.995e-01	7.003e-01	4.437e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	7.042e-01	7.055e-01	7.407e-01	5.248e-01	2.793e-01	3.953e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.339e-01	3.342e-01	1.818e+00	2.583e+00	0.000e+00	0.000e+00	1.351e+00	1.356e+00	1.919e-01	2.716e-01	2.227e-01	3.151e-01	0.000e+00	0.000e+00	2.375e-01	3.361e-01	1.613e-01	2.282e-01	1.869e+00	1.878e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	6.944e-01	5.680e-01	2.639e-01	2.640e-01	0.000e+00	0.000e+00	5.865e-01	5.874e-01	1.124e+00	1.594e+00	0.000e+00	0.000e+00
25	1.818e+00	1.292e+00	5.484e-01	4.484e-01	2.740e+00	2.759e+00	3.960e-01	3.964e-01	7.905e-01	7.921e-01	4.184e-01	5.923e-01	1.274e+00	1.278e+00	1.639e+00	2.328e+00	8.772e-01	8.791e-01	8.439e-01	8.457e-01	9.474e-01	4.477e-01	3.831e-01	5.424e-01	3.817e-01	5.403e-01	0.000e+00	0.000e+00	3.185e-01	4.507e-01	3.333e-01	4.718e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.099e+00	7.792e-01	0.000e+00	0.000e+00	3.597e-01	5.092e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	7.519e-01	7.533e-01	4.219e-01	5.973e-01	0.000e+00	0.000e+00	5.208e-01	7.375e-01	0.000e+00	0.000e+00	6.024e-01	4.926e-01	8.247e-01	5.844e-01	0.000e+00	0.000e+00	3.373e-01	3.376e-01	9.677e-01	7.921e-01	5.946e-01	3.438e-01	0.000e+00	0.000e+00	4.539e-01	3.710e-01	1.042e+00	1.044e+00	9.804e-01	1.390e+00	1.194e+00	8.469e-01	5.068e-01	4.143e-01	5.581e-01	3.227e-01	4.831e-01	4.837e-01	5.413e-01	3.833e-01	3.812e-01	3.115e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	6.431e-01	4.555e-01	2.273e-01	3.216e-01	0.000e+00	0.000e+00	3.650e-01	5.166e-01	1.565e-01	2.214e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.996e-01	2.824e-01	4.320e-01	4.324e-01	9.288e-01	7.601e-01	0.000e+00	0.000e+00	6.557e-01	4.644e-01	1.117e+00	1.120e+00	9.346e-01	1.325e+00	4.673e-01	4.678e-01	9.901e-01	1.404e+00	4.082e-01	4.086e-01	5.610e-01	3.973e-01	3.623e-01	5.129e-01	3.049e-01	4.315e-01	1.124e+00	1.594e+00	8.621e-01	1.222e+00
26	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	6.865e-01	5.615e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.226e-01	2.636e-01	0.000e+00	0.000e+00	4.098e-01	5.802e-01	9.238e-01	6.547e-01	2.933e-01	4.150e-01	3.584e-01	5.073e-01	2.027e+00	1.664e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.704e-01	5.243e-01	0.000e+00	0.000e+00	5.208e-01	7.375e-01	0.000e+00	0.000e+00	3.861e-01	5.466e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.376e-01	4.381e-01	5.917e-01	4.839e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.509e-01	4.967e-01	1.149e+00	4.915e-01	5.291e-01	7.493e-01	6.504e-01	4.607e-01	0.000e+00	0.000e+00	1.087e+00	1.541e+00	3.584e-01	5.073e-01	0.000e+00	0.000e+00	4.831e-01	3.059e-01	0.000e+00	0.000e+00	5.682e-01	4.023e-01	2.660e-01	2.661e-01	0.000e+00	0.000e+00	6.098e-01	8.636e-01	3.205e-01	4.536e-01	9.107e-01	5.773e-01	0.000e+00	0.000e+00	3.135e-01	4.437e-01	3.300e-01	4.671e-01	7.776e-01	4.928e-01	2.439e+00	3.471e+00	5.076e-01	7.188e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	9.029e-01	6.399e-01	6.116e-01	6.126e-01	2.364e-01	3.345e-01	1.645e-01	2.327e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	6.977e-01	5.706e-01	1.064e+00	1.509e+00	2.096e-01	2.966e-01	5.510e-01	3.901e-01	3.731e-01	5.282e-01	2.740e-01	3.877e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00
27	0.000e+00	0.000e+00	8.375e-01	5.308e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	8.130e-01	8.147e-01	0.000e+00	0.000e+00	5.721e-01	3.623e-01	3.571e-01	5.055e-01	3.906e-01	5.530e-01	3.559e-01	3.562e-01	9.091e-01	7.440e-01	7.547e-01	7.562e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.976e-01	4.212e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.703e+00	3.849e+00	0.000e+00	0.000e+00	7.937e-01	1.125e+00	0.000e+00	0.000e+00	9.868e-01	8.078e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.115e-01	4.119e-01	8.299e-01	5.880e-01	2.273e+00	3.233e+00	0.000e+00	0.000e+00	6.173e-01	6.182e-01	5.855e-01	3.708e-01	5.051e-01	7.152e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	7.117e-01	7.130e-01	1.812e-01	2.563e-01	2.874e-01	2.348e-01	2.577e-01	3.647e-01	1.462e-01	2.068e-01	2.571e-01	2.572e-01	9.174e-01	1.300e+00	1.250e+00	1.254e+00	6.329e-01	6.339e-01	1.821e-01	2.577e-01	5.115e-01	5.122e-01	2.778e-01	3.931e-01	0.000e+00	0.000e+00	1.385e-01	1.959e-01	0.000e+00	0.000e+00	1.042e+00	1.044e+00	0.000e+00	0.000e+00	5.714e-01	4.672e-01	2.193e-01	3.103e-01	0.000e+00	0.000e+00	7.299e-01	5.971e-01	1.718e-01	2.431e-01	6.024e-01	8.532e-01	8.696e-01	1.232e+00	2.445e-01	3.460e-01	0.000e+00	0.000e+00	1.859e-01	2.630e-01	2.825e-01	2.827e-01	3.145e-01	4.451e-01	8.850e-01	7.242e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00
28	1.015e+00	1.018e+00	5.236e-01	4.280e-01	0.000e+00	0.000e+00	4.065e-01	4.069e-01	7.143e-01	7.156e-01	6.579e-01	6.590e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.115e+00	9.132e-01	8.403e-01	8.421e-01	4.931e-01	3.122e-01	5.917e-01	5.926e-01	3.584e-01	5.073e-01	7.042e-01	4.988e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	6.098e-01	8.636e-01	1.316e+00	1.867e+00	2.703e-01	3.825e-01	9.709e-01	9.733e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.000e+00	1.641e+00	3.774e-01	5.342e-01	0.000e+00	0.000e+00	1.429e+00	2.028e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.938e-01	2.742e-01	0.000e+00	0.000e+00	1.642e-01	2.323e-01	3.236e-01	4.580e-01	1.001e-01	1.416e-01	5.181e-01	7.337e-01	9.223e-01	4.941e-01	9.174e-01	9.196e-01	0.000e+00	0.000e+00	3.155e-01	4.465e-01	1.631e-01	2.308e-01	2.700e-01	2.206e-01	0.000e+00	0.000e+00	3.942e-01	3.222e-01	4.773e-01	3.379e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.215e-01	4.551e-01	3.431e-01	3.433e-01	4.717e-01	4.723e-01	2.618e-01	3.705e-01	0.000e+00	0.000e+00	5.571e-01	3.945e-01	1.667e+00	2.367e+00	9.901e-01	9.926e-01	0.000e+00	0.000e+00	1.761e-01	2.491e-01	4.090e-01	4.094e-01	5.698e-01	5.706e-01	2.375e-01	3.361e-01	5.831e-01	4.129e-01	5.848e-01	8.282e-01	0.000e+00	0.000e+00	2.519e-01	3.564e-01	1.575e+00	1.581e+00	1.761e-01	2.491e-01	1.307e-01	1.849e-01	3.115e-01	4.409e-01	8.596e-01	7.034e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00
29	4.673e-01	6.616e-01	0.000e+00	0.000e+00	6.993e-01	9.907e-01	8.197e-01	5.808e-01	3.774e-01	5.342e-01	0.000e+00	0.000e+00	6.757e-01	9.572e-01	0.000e+00	0.000e+00	9.119e-01	7.462e-01	3.623e-01	5.129e-01	6.263e-01	3.622e-01	6.803e-01	6.814e-01	6.897e-01	6.909e-01	5.068e-01	4.143e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.975e-01	7.045e-01	3.040e-01	4.302e-01	0.000e+00	0.000e+00	5.181e-01	7.337e-01	0.000e+00	0.000e+00	4.098e-01	5.802e-01	3.413e-01	4.831e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.037e-01	2.882e-01	5.906e-01	4.829e-01	0.000e+00	0.000e+00	1.678e-01	2.374e-01	0.000e+00	0.000e+00	6.608e-01	3.821e-01	4.673e-01	6.616e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.690e-01	5.223e-01	5.396e-01	4.412e-01	5.155e-01	2.980e-01	8.989e-01	6.370e-01	3.822e-01	3.123e-01	2.506e-01	2.508e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.967e-01	4.061e-01	2.660e-01	3.764e-01	2.457e-01	3.477e-01	3.344e-01	4.734e-01	2.685e-01	2.686e-01	0.000e+00	0.000e+00	4.329e-01	6.129e-01	0.000e+00	0.000e+00	4.491e-01	3.671e-01	2.146e-01	3.036e-01	2.674e-01	3.784e-01	4.367e-01	4.372e-01	3.210e-01	3.213e-01	2.128e+00	1.747e+00	0.000e+00	0.000e+00	2.294e-01	3.245e-01	1.031e+00	1.462e+00	4.680e-01	3.826e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
30	9.302e-01	9.324e-01	9.479e-01	5.486e-01	6.993e-01	9.907e-01	5.535e-01	4.526e-01	2.786e-01	3.942e-01	5.970e-01	5.979e-01	4.739e-01	6.710e-01	1.724e+00	2.449e+00	6.250e-01	6.260e-01	0.000e+00	0.000e+00	2.812e-01	2.297e-01	9.259e-01	7.578e-01	6.667e-01	6.678e-01	3.752e-01	3.756e-01	2.882e-01	4.078e-01	4.149e-01	5.874e-01	4.808e-01	6.807e-01	9.174e-01	1.300e+00	0.000e+00	0.000e+00	4.049e-01	5.731e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.292e-01	6.076e-01	6.667e-01	9.444e-01	4.032e-01	5.708e-01	1.083e+00	8.867e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	6.410e-01	5.242e-01	1.556e+00	7.813e-01	0.000e+00	0.000e+00	1.534e-01	2.170e-01	5.900e-01	5.908e-01	6.501e-01	3.759e-01	4.566e-01	6.465e-01	6.150e-01	3.896e-01	4.098e-01	5.802e-01	0.000e+00	0.000e+00	6.231e-01	6.240e-01	4.886e-01	3.994e-01	2.467e-01	2.016e-01	4.843e-01	4.849e-01	1.362e-01	1.927e-01	3.636e-01	2.972e-01	7.299e-01	1.034e+00	6.452e-01	9.139e-01	1.370e+00	9.720e-01	5.199e-01	4.251e-01	8.869e-01	6.285e-01	0.000e+00	0.000e+00	2.506e-01	3.547e-01	3.667e-01	2.997e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.130e+00	1.133e+00	2.907e-01	2.909e-01	4.357e-01	4.362e-01	7.916e-01	6.476e-01	6.897e-01	5.641e-01	8.889e-01	5.143e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	7.407e-01	6.059e-01	0.000e+00	0.000e+00	3.135e-01	3.137e-01	1.241e-01	1.755e-01	7.042e-01	7.055e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
31	4.831e-01	6.840e-01	3.413e-01	3.416e-01	0.000e+00	0.000e+00	2.217e-01	3.137e-01	0.000e+00	0.000e+00	1.515e+00	1.075e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.067e-01	4.341e-01	3.745e-01	5.302e-01	2.770e-01	2.263e-01	2.770e-01	3.920e-01	3.731e-01	5.282e-01	3.008e-01	3.010e-01	2.849e-01	4.032e-01	3.788e-01	5.362e-01	0.000e+00	0.000e+00	1.163e+00	1.649e+00	8.646e-01	7.074e-01	1.005e+00	1.008e+00	3.831e-01	5.424e-01	0.000e+00	0.000e+00	4.329e-01	6.129e-01	6.623e-01	9.381e-01	3.378e-01	4.782e-01	3.623e-01	5.129e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.640e-01	4.646e-01	5.837e-01	4.773e-01	0.000e+00	0.000e+00	1.504e-01	2.127e-01	3.125e-01	4.423e-01	6.270e-01	3.625e-01	3.717e-01	5.262e-01	5.000e-01	3.540e-01	1.075e+00	1.078e+00	0.000e+00	0.000e+00	2.933e-01	4.150e-01	0.000e+00	0.000e+00	4.971e-01	2.874e-01	7.059e-01	5.774e-01	5.594e-01	3.961e-01	1.116e-01	1.579e-01	0.000e+00	0.000e+00	6.289e-01	8.908e-01	0.000e+00	0.000e+00	4.644e-01	3.796e-01	2.183e-01	3.089e-01	7.264e-01	5.942e-01	7.519e-01	6.151e-01	9.032e-01	4.839e-01	0.000e+00	0.000e+00	8.772e-01	8.791e-01	0.000e+00	0.000e+00	8.850e-01	5.121e-01	0.000e+00	0.000e+00	2.597e-01	3.676e-01	6.711e-01	5.489e-01	2.821e-01	2.823e-01	6.329e-01	8.965e-01	7.463e-01	1.057e+00	4.619e-01	4.624e-01	0.000e+00	0.000e+00	8.535e-01	4.938e-01	2.418e-01	2.420e-01	9.063e-01	7.417e-01	7.916e-01	6.476e-01	2.222e+00	1.825e+00	0.000e+00	0.000e+00
32	9.756e-01	9.780e-01	8.562e-01	5.427e-01	7.353e-01	1.042e+00	2.053e-01	2.905e-01	0.000e+00	0.000e+00	3.096e-01	4.382e-01	5.587e-01	7.912e-01	0.000e+00	0.000e+00	5.882e-01	5.891e-01	3.195e-01	4.522e-01	2.927e-01	2.391e-01	2.688e-01	3.804e-01	0.000e+00	0.000e+00	1.504e-01	2.127e-01	3.012e-01	4.263e-01	4.082e-01	5.778e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.744e+00	1.430e+00	7.491e-01	7.505e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.091e+00	8.932e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.854e-01	4.860e-01	3.953e-01	3.956e-01	1.818e+00	2.583e+00	3.215e-01	3.218e-01	2.890e-01	4.090e-01	4.343e-01	3.074e-01	4.082e-01	5.778e-01	3.968e-01	3.243e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5.282e-01	4.318e-01	5.469e-01	2.927e-01	2.232e-01	3.158e-01	4.071e-01	3.327e-01	5.995e-01	3.797e-01	9.091e-01	1.289e+00	1.274e+00	1.278e+00	3.096e-01	4.382e-01	4.777e-01	3.905e-01	6.369e-01	5.209e-01	8.811e-01	6.244e-01	0.000e+00	0.000e+00	3.769e-01	3.080e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	6.452e-01	9.139e-01	3.096e-01	3.098e-01	6.342e-01	5.187e-01	0.000e+00	0.000e+00	4.425e-01	4.430e-01	1.449e-01	2.050e-01	0.000e+00	0.000e+00	1.786e+00	1.794e+00	2.475e-01	3.503e-01	0.000e+00	0.000e+00	8.108e-01	4.691e-01	6.974e-01	4.418e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
33	8.772e-01	8.791e-01	1.587e-01	2.246e-01	0.000e+00	0.000e+00	7.722e-01	5.471e-01	8.646e-01	7.074e-01	3.390e-01	4.798e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.854e-01	3.074e-01	3.030e-01	4.289e-01	3.831e-01	5.424e-01	1.406e-01	1.990e-01	0.000e+00	0.000e+00	1.351e+00	1.107e+00	5.747e-01	5.755e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	8.969e-01	8.989e-01	3.876e-01	5.487e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.266e+00	1.270e+00	1.180e+00	8.368e-01	3.077e-01	4.355e-01	0.000e+00	0.000e+00	4.167e-01	5.899e-01	0.000e+00	0.000e+00	2.070e-01	2.929e-01	3.831e-01	3.835e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	8.357e-01	6.837e-01	5.348e-01	3.387e-01	3.509e-01	4.967e-01	2.387e-01	2.388e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	7.117e-01	5.042e-01	5.551e-01	2.971e-01	1.134e+00	7.191e-01	4.267e-01	3.488e-01	3.505e-01	2.864e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	6.349e-01	6.359e-01	6.380e-01	4.518e-01	4.566e-01	4.571e-01	8.457e-01	5.992e-01	8.909e-01	6.314e-01	1.166e-01	1.649e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	6.631e-01	4.201e-01	6.085e-01	4.976e-01	2.778e-01	3.931e-01	0.000e+00	0.000e+00	1.449e-01	2.050e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.342e-01	3.314e-01	0.000e+00	0.000e+00	2.736e-01	2.738e-01	4.255e-01	3.478e-01	3.077e-01	4.355e-01	5.618e-01	5.626e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00
34	0.000e+00	0.000e+00	3.145e-01	3.147e-01	0.000e+00	0.000e+00	1.931e-01	2.731e-01	2.591e-01	3.666e-01	2.994e-01	4.237e-01	1.961e+00	1.609e+00	0.000e+00	0.000e+00	1.087e+00	7.707e-01	3.155e-01	4.465e-01	6.014e-01	3.219e-01	2.591e-01	3.666e-01	9.346e-01	7.649e-01	0.000e+00	0.000e+00	5.348e-01	5.355e-01	3.937e-01	5.573e-01	4.950e-01	4.957e-01	9.009e-01	1.277e+00	2.762e-01	3.909e-01	0.000e+00	0.000e+00	7.380e-01	7.394e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	6.024e-01	8.532e-01	0.000e+00	0.000e+00	3.145e-01	4.451e-01	2.326e+00	2.339e+00	9.569e-01	9.592e-01	0.000e+00	0.000e+00	1.770e-01	2.504e-01	5.263e-01	4.303e-01	0.000e+00	0.000e+00	4.021e-01	3.287e-01	5.263e-01	5.270e-01	1.043e-01	1.475e-01	0.000e+00	0.000e+00	2.176e-01	2.177e-01	0.000e+00	0.000e+00	9.091e-01	1.289e+00	6.192e-01	6.202e-01	5.068e-01	4.143e-01	3.737e-01	2.366e-01	0.000e+00	0.000e+00	1.357e-01	1.920e-01	3.432e-01	2.805e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5.952e-01	5.961e-01	4.630e-01	3.784e-01	4.032e-01	4.036e-01	3.906e-01	3.910e-01	8.677e-01	6.149e-01	0.000e+00	0.000e+00	2.041e+00	2.901e+00	3.968e-01	5.618e-01	0.000e+00	0.000e+00	2.364e-01	2.365e-01	5.871e-01	4.801e-01	5.731e-01	5.739e-01	2.336e-01	3.306e-01	0.000e+00	0.000e+00	8.696e-01	8.715e-01	8.403e-01	1.191e+00	2.160e-01	3.056e-01	0.000e+00	0.000e+00	2.538e-01	2.540e-01	5.384e-01	3.812e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5.263e-01	7.453e-01	7.092e-01	1.005e+00
